Year,type,Category,Dollars,Category_name
2018,exp,959,10458.747310370001,K-12 Education
2018,exp,960,2032.72897234,University Education
2018,exp,903,1970.69456089,Debt Service
2018,exp,970,6180.91691266,Local Govt Transfers
2019,exp,402,987.61025364,Aging
2019,exp,406,75.06594466,Agriculture
2019,exp,416,936.26239795,Central Management
2019,exp,418,1153.12736403,Children And Family Services
2019,exp,420,576.2422491899999,Commerce And Economic Opportunity
2019,exp,422,268.04656143,Natural Resources
2019,exp,426,1578.8738285,Corrections
2019,exp,427,221.36637786000003,Employment Security
2019,exp,444,5593.04678799,Human Services
2019,exp,478,462.76304456,Family Services Net Medicaid
2019,exp,482,429.457377,Public Health
2019,exp,492,602.95216484,Revenue
2019,exp,494,3232.44735203,Transportation
2019,exp,532,827.29743897,Environmental Protect Agency
2019,exp,557,1751.0649049600001,Il State Toll Highway Auth
2019,exp,901,8367.24882578,State Pension Contribution
2019,exp,904,3151.8790617,State Employee Healthcare
2019,exp,910,93.31638165999999,Legislative
2019,exp,920,415.32178691,Judicial
2019,exp,930,915.59545929,Elected Officers
2019,exp,941,1001.65090523,Public Safety
2019,exp,944,159.01702945,Bus & Profession Regulation
2019,exp,945,19025.87600858,Medicaid
2019,exp,946,254.8699971,Capital Improvement
2019,exp,948,839.22246927,Other Departments
2019,exp,949,221.65179170000002,Other Boards & Commissions
2019,exp,959,10637.694804069999,K-12 Education
2019,exp,960,2057.42346129,University Education
2019,exp,903,2052.34078095,Debt Service
2019,exp,970,6520.18424595,Local Govt Transfers
2020,exp,402,1064.84687413,Aging
2020,exp,406,71.28949677,Agriculture
2020,exp,416,1190.46651677,Central Management
2020,exp,418,1238.5849721700001,Children And Family Services
2020,exp,420,620.21825366,Commerce And Economic Opportunity
2020,exp,422,262.65736596,Natural Resources
2020,exp,426,1534.12504123,Corrections
2020,exp,427,236.52931031,Employment Security
2020,exp,444,5963.63419623,Human Services
2020,exp,478,315.07045367,Family Services Net Medicaid
2020,exp,482,551.3317704299999,Public Health
2020,exp,492,1137.26835598,Revenue
2020,exp,494,3850.54609513,Transportation
2020,exp,532,703.8987806800001,Environmental Protect Agency
2020,exp,557,1917.63322051,Il State Toll Highway Auth
2020,exp,901,9196.57211319,State Pension Contribution
2020,exp,904,2981.81766794,State Employee Healthcare
2020,exp,910,101.24143529,Legislative
2020,exp,920,476.93785978,Judicial
2020,exp,930,881.9409078100001,Elected Officers
2020,exp,941,1475.7376508,Public Safety
2020,exp,944,155.7229661,Bus & Profession Regulation
2020,exp,945,22289.405404959998,Medicaid
2020,exp,946,305.93522986,Capital Improvement
2020,exp,948,977.35039305,Other Departments
2020,exp,949,202.64005538,Other Boards & Commissions
2020,exp,959,11303.71132139,K-12 Education
2020,exp,960,2199.45145189,University Education
2020,exp,903,1947.22765114,Debt Service
2020,exp,970,6455.3859012,Local Govt Transfers
2021,exp,402,1143.37217704,Aging
2021,exp,406,66.06448521,Agriculture
2021,exp,416,1191.345937,Central Management
2021,exp,418,1303.11845608,Children And Family Services
2021,exp,420,1676.31878603,Commerce And Economic Opportunity
2021,exp,422,273.35346255,Natural Resources
2021,exp,426,1610.55407717,Corrections
2021,exp,427,327.40724113,Employment Security
2021,exp,444,6516.02097841,Human Services
2021,exp,478,356.06108125,Family Services Net Medicaid
2021,exp,482,934.59427914,Public Health
2021,exp,492,1692.91340263,Revenue
2021,exp,494,5141.109349480001,Transportation
2021,exp,532,658.92265417,Environmental Protect Agency
2021,exp,557,1963.23937193,Il State Toll Highway Auth
2021,exp,901,9769.23685549,State Pension Contribution
2021,exp,904,2881.4015127,State Employee Healthcare
2021,exp,910,105.96270129999999,Legislative
2021,exp,920,517.7267073,Judicial
2021,exp,930,945.55739463,Elected Officers
2021,exp,941,1994.9761647,Public Safety
2021,exp,944,162.13522853999999,Bus & Profession Regulation
2021,exp,945,26277.16957997,Medicaid
2021,exp,946,451.71068356,Capital Improvement
2021,exp,948,1105.65352495,Other Departments
2021,exp,949,238.93826964,Other Boards & Commissions
2021,exp,959,12177.217104219999,K-12 Education
2021,exp,960,2204.84448277,University Education
2021,exp,903,2026.26050134,Debt Service
2021,exp,970,7178.371065359999,Local Govt Transfers
2022,exp,402,1174.10826943,Aging
2022,exp,406,88.81932408,Agriculture
2022,exp,416,1158.54710622,Central Management
2022,exp,418,1252.33055449,Children And Family Services
2022,exp,420,1391.12864775,Commerce And Economic Opportunity
2022,exp,422,273.02502529000003,Natural Resources
2022,exp,426,1502.11068704,Corrections
2022,exp,427,274.72413502,Employment Security
2022,exp,444,7241.17503255,Human Services
2022,exp,478,337.75671674,Family Services Net Medicaid
2022,exp,482,829.0765704400001,Public Health
2022,exp,492,1847.48249544,Revenue
2022,exp,494,4323.9121826400005,Transportation
2022,exp,532,637.25541,Environmental Protect Agency
2022,exp,557,2101.83432449,Il State Toll Highway Auth
2022,exp,901,10760.381108739999,State Pension Contribution
2022,exp,904,3005.2094902100002,State Employee Healthcare
2022,exp,910,126.68992539,Legislative
2022,exp,920,505.84419491999995,Judicial
2022,exp,930,978.71464072,Elected Officers
2022,exp,941,1709.1710537000001,Public Safety
2022,exp,944,172.80732555,Bus & Profession Regulation
2022,exp,945,28651.80652707,Medicaid
2022,exp,946,421.18977548000004,Capital Improvement
2022,exp,948,1071.38066438,Other Departments
2022,exp,949,235.64674893,Other Boards & Commissions
2022,exp,959,13378.73663933,K-12 Education
2022,exp,960,2265.26850216,University Education
2022,exp,903,2009.4535459299998,Debt Service
2022,exp,970,10347.07955976,Local Govt Transfers
2023,exp,402,1379.6857743,Aging
2023,exp,406,88.52859606,Agriculture
2023,exp,416,1364.16771371,Central Management
2023,exp,418,1577.7599308699998,Children And Family Services
2023,exp,420,1498.4197034200001,Commerce And Economic Opportunity
2023,exp,422,307.961544,Natural Resources
2023,exp,426,1704.2905444,Corrections
2023,exp,427,270.89516165000003,Employment Security
2023,exp,444,8796.025157459999,Human Services
2023,exp,478,386.6583548,Family Services Net Medicaid
2023,exp,482,759.48210482,Public Health
2023,exp,492,3093.09190433,Revenue
2023,exp,494,5055.68872781,Transportation
2023,exp,532,606.75610147,Environmental Protect Agency
2023,exp,557,1893.92975523,Il State Toll Highway Auth
2023,exp,901,11049.544083379998,State Pension Contribution
2023,exp,904,3002.3629412,State Employee Healthcare
2023,exp,910,211.52033796,Legislative
2023,exp,920,610.36328483,Judicial
2023,exp,930,1057.59142758,Elected Officers
2023,exp,941,1730.0890432,Public Safety
2023,exp,944,185.85761890999999,Bus & Profession Regulation
2023,exp,945,32406.41271788,Medicaid
2023,exp,946,646.32053691,Capital Improvement
2023,exp,948,1876.8228437100001,Other Departments
2023,exp,949,317.21209686000003,Other Boards & Commissions
2023,exp,959,14697.91211539,K-12 Education
2023,exp,960,2549.4587532399996,University Education
2023,exp,903,1951.4366831900002,Debt Service
2023,exp,970,10901.30023769,Local Govt Transfers
2024,exp,402,1542.13473348,Aging
2024,exp,406,108.62024284,Agriculture
2024,exp,416,1397.043102,Central Management
2024,exp,418,1794.05932143,Children And Family Services
2024,exp,420,1610.6006553599998,Commerce And Economic Opportunity
2024,exp,422,364.88404441,Natural Resources
2024,exp,426,1828.03721297,Corrections
2024,exp,427,265.77943516,Employment Security
2024,exp,444,10431.14107902,Human Services
2024,exp,478,424.74929937,Family Services Net Medicaid
2024,exp,482,722.53031929,Public Health
2024,exp,492,1364.33726518,Revenue
2024,exp,494,5648.360376060001,Transportation
2024,exp,532,870.7226042899999,Environmental Protect Agency
2024,exp,557,1976.80223428,Il State Toll Highway Auth
2024,exp,901,10952.22250429,State Pension Contribution
2024,exp,904,3162.77220997,State Employee Healthcare
2024,exp,910,216.64444975,Legislative
2024,exp,920,644.39024468,Judicial
2024,exp,930,1187.17898576,Elected Officers
2024,exp,941,2166.93542723,Public Safety
2024,exp,944,205.02335186000002,Bus & Profession Regulation
2024,exp,945,33440.83506686,Medicaid
2024,exp,946,821.44547499,Capital Improvement
2024,exp,948,1554.38446126,Other Departments
2024,exp,949,337.81893869,Other Boards & Commissions
2024,exp,959,15142.782207040002,K-12 Education
2024,exp,960,2881.9840656399997,University Education
2024,exp,903,2288.36071001,Debt Service
2024,exp,970,9655.795549550001,Local Govt Transfers
